1,1,0.000313426,0.000307649
1,2,0.000305741,0.000607806
1,3,0.00029814,0.000900554
1,4,0.000290619,0.00118597
1,5,0.000283177,0.00146413
1,6,0.000275812,0.00173512
1,7,0.000268521,0.001999
1,8,0.000261303,0.00225584
1,9,0.000254156,0.00250573
1,10,0.000247078,0.00274871
1,11,0.000240067,0.00298487
1,12,0.00023312,0.00321426
1,13,0.000226237,0.00343694
1,14,0.000219415,0.00365298
1,15,0.000212653,0.00386244
1,16,0.000205948,0.00406537
1,17,0.000199299,0.00426182
1,18,0.000192704,0.00445186
1,19,0.000186161,0.00463552
1,20,0.000179668,0.00481286
1,21,0.000173224,0.00498394
1,22,0.000166827,0.00514879
1,23,0.000160476,0.00530746
1,24,0.000154168,0.00545999
1,25,0.000147901,0.00560642
1,26,0.000141675,0.0057468
1,27,0.000135487,0.00588116
1,28,0.000129335,0.00600954
1,29,0.000123219,0.00613198
1,30,0.000117136,0.00624849
1,31,0.000111085,0.00635913
1,32,0.000105064,0.00646391
1,33,9.9071e-05,0.00656287
1,34,9.31051e-05,0.00665604
1,35,8.71645e-05,0.00674343
1,36,8.12475e-05,0.00682507
1,37,7.53525e-05,0.00690098
1,38,6.9478e-05,0.00697119
1,39,6.36222e-05,0.00703572
1,40,5.77837e-05,0.00709457
1,41,5.19608e-05,0.00714777
1,42,4.6152e-05,0.00719534
1,43,4.03557e-05,0.00723727
1,44,3.45703e-05,0.0072736
1,45,2.87943e-05,0.00730431
1,46,2.30261e-05,0.00732944
1,47,1.72641e-05,0.00734897
1,48,1.15068e-05,0.00736291
1,49,5.75262e-06,0.00737128
1,50,-1.47451e-17,0.00737407
1,51,-5.75262e-06,0.00737128
1,52,-1.15068e-05,0.00736291
1,53,-1.72641e-05,0.00734897
1,54,-2.30261e-05,0.00732944
1,55,-2.87943e-05,0.00730431
1,56,-3.45703e-05,0.0072736
1,57,-4.03557e-05,0.00723727
1,58,-4.6152e-05,0.00719534
1,59,-5.19608e-05,0.00714777
1,60,-5.77837e-05,0.00709457
1,61,-6.36222e-05,0.00703572
1,62,-6.9478e-05,0.00697119
1,63,-7.53525e-05,0.00690098
1,64,-8.12475e-05,0.00682507
1,65,-8.71645e-05,0.00674343
1,66,-9.31051e-05,0.00665604
1,67,-9.9071e-05,0.00656287
1,68,-0.000105064,0.00646391
1,69,-0.000111085,0.00635913
1,70,-0.000117136,0.00624849
1,71,-0.000123219,0.00613198
1,72,-0.000129335,0.00600954
1,73,-0.000135487,0.00588116
1,74,-0.000141675,0.0057468
1,75,-0.000147901,0.00560642
1,76,-0.000154168,0.00545999
1,77,-0.000160476,0.00530746
1,78,-0.000166827,0.00514879
1,79,-0.000173224,0.00498394
1,80,-0.000179668,0.00481286
1,81,-0.000186161,0.00463552
1,82,-0.000192704,0.00445186
1,83,-0.000199299,0.00426182
1,84,-0.000205948,0.00406537
1,85,-0.000212653,0.00386244
1,86,-0.000219415,0.00365298
1,87,-0.000226237,0.00343694
1,88,-0.00023312,0.00321426
1,89,-0.000240067,0.00298487
1,90,-0.000247078,0.00274871
1,91,-0.000254156,0.00250573
1,92,-0.000261303,0.00225584
1,93,-0.000268521,0.001999
1,94,-0.000275812,0.00173512
1,95,-0.000283177,0.00146413
1,96,-0.000290619,0.00118597
1,97,-0.00029814,0.000900554
1,98,-0.000305741,0.000607806
1,99,-0.000313426,0.000307649
2,1,0.000607806,0.00028895
2,2,0.000592905,0.000570863
2,3,0.000578164,0.000845817
2,4,0.000563579,0.00111389
2,5,0.000549147,0.00137514
2,6,0.000534864,0.00162966
2,7,0.000520726,0.0018775
2,8,0.000506729,0.00211873
2,9,0.000492869,0.00235343
2,10,0.000479142,0.00258164
2,11,0.000465546,0.00280345
2,12,0.000452075,0.00301889
2,13,0.000438727,0.00322804
2,14,0.000425498,0.00343095
2,15,0.000412384,0.00362768
2,16,0.000399381,0.00381827
2,17,0.000386487,0.00400278
2,18,0.000373698,0.00418127
2,19,0.000361009,0.00435377
2,20,0.000348419,0.00452033
2,21,0.000335923,0.00468101
2,22,0.000323518,0.00483584
2,23,0.0003112,0.00498486
2,24,0.000298967,0.00512813
2,25,0.000286815,0.00526566
2,26,0.000274741,0.00539751
2,27,0.00026274,0.0055237
2,28,0.000250812,0.00564428
2,29,0.000238951,0.00575927
2,30,0.000227154,0.00586871
2,31,0.00021542,0.00597262
2,32,0.000203743,0.00607103
2,33,0.000192122,0.00616398
2,34,0.000180553,0.00625148
2,35,0.000169033,0.00633355
2,36,0.000157558,0.00641023
2,37,0.000146126,0.00648154
2,38,0.000134734,0.00654748
2,39,0.000123378,0.00660808
2,40,0.000112056,0.00666336
2,41,0.000100764,0.00671333
2,42,8.94996e-05,0.006758
2,43,7.82592e-05,0.00679739
2,44,6.704e-05,0.0068315
2,45,5.58389e-05,0.00686035
2,46,4.4653e-05,0.00688395
2,47,3.34792e-05,0.00690229
2,48,2.23144e-05,0.00691539
2,49,1.11557e-05,0.00692325
2,50,-2.77556e-17,0.00692587
2,51,-1.11557e-05,0.00692325
2,52,-2.23144e-05,0.00691539
2,53,-3.34792e-05,0.00690229
2,54,-4.4653e-05,0.00688395
2,55,-5.58389e-05,0.00686035
2,56,-6.704e-05,0.0068315
2,57,-7.82592e-05,0.00679739
2,58,-8.94996e-05,0.006758
2,59,-0.000100764,0.00671333
2,60,-0.000112056,0.00666336
2,61,-0.000123378,0.00660808
2,62,-0.000134734,0.00654748
2,63,-0.000146126,0.00648154
2,64,-0.000157558,0.00641023
2,65,-0.000169033,0.00633355
2,66,-0.000180553,0.00625148
2,67,-0.000192122,0.00616398
2,68,-0.000203743,0.00607103
2,69,-0.00021542,0.00597262
2,70,-0.000227154,0.00586871
2,71,-0.000238951,0.00575927
2,72,-0.000250812,0.00564428
2,73,-0.00026274,0.0055237
2,74,-0.000274741,0.00539751
2,75,-0.000286815,0.00526566
2,76,-0.000298967,0.00512813
2,77,-0.0003112,0.00498486
2,78,-0.000323518,0.00483584
2,79,-0.000335923,0.00468101
2,80,-0.000348419,0.00452033
2,81,-0.000361009,0.00435377
2,82,-0.000373698,0.00418127
2,83,-0.000386487,0.00400278
2,84,-0.000399381,0.00381827
2,85,-0.000412384,0.00362768
2,86,-0.000425498,0.00343095
2,87,-0.000438727,0.00322804
2,88,-0.000452075,0.00301889
2,89,-0.000465546,0.00280345
2,90,-0.000479142,0.00258164
2,91,-0.000492869,0.00235343
2,92,-0.000506729,0.00211873
2,93,-0.000520726,0.0018775
2,94,-0.000534864,0.00162966
2,95,-0.000549147,0.00137514
2,96,-0.000563579,0.00111389
2,97,-0.000578164,0.000845817
2,98,-0.000592905,0.000570863
2,99,-0.000607806,0.00028895
3,1,0.000884289,0.000271377
3,2,0.000862609,0.000536145
3,3,0.000841162,0.000794377
3,4,0.000819943,0.00104614
3,5,0.000798947,0.00129151
3,6,0.000778166,0.00153054
3,7,0.000757597,0.00176331
3,8,0.000737233,0.00198987
3,9,0.000717068,0.0022103
3,10,0.000697097,0.00242463
3,11,0.000677316,0.00263295
3,12,0.000657718,0.00283529
3,13,0.000638298,0.00303172
3,14,0.000619051,0.00322229
3,15,0.000599971,0.00340705
3,16,0.000581054,0.00358605
3,17,0.000562295,0.00375934
3,18,0.000543688,0.00392697
3,19,0.000525228,0.00408898
3,20,0.00050691,0.00424542
3,21,0.00048873,0.00439632
3,22,0.000470682,0.00454174
3,23,0.000452761,0.0046817
3,24,0.000434963,0.00481624
3,25,0.000417283,0.00494542
3,26,0.000399716,0.00506924
3,27,0.000382257,0.00518776
3,28,0.000364902,0.00530101
3,29,0.000347646,0.005409
3,30,0.000330484,0.00551178
3,31,0.000313411,0.00560938
3,32,0.000296423,0.00570181
3,33,0.000279516,0.0057891
3,34,0.000262684,0.00587128
3,35,0.000245923,0.00594836
3,36,0.000229229,0.00602038
3,37,0.000212597,0.00608734
3,38,0.000196023,0.00614928
3,39,0.000179502,0.00620619
3,40,0.000163029,0.00625811
3,41,0.0001466,0.00630504
3,42,0.000130212,0.00634699
3,43,0.000113858,0.00638398
3,44,9.75355e-05,0.00641602
3,45,8.12393e-05,0.00644312
3,46,6.4965e-05,0.00646528
3,47,4.87084e-05,0.00648251
3,48,3.24649e-05,0.00649481
3,49,1.62303e-05,0.00650219
3,50,-4.16334e-17,0.00650465
3,51,-1.62303e-05,0.00650219
3,52,-3.24649e-05,0.00649481
3,53,-4.87084e-05,0.00648251
3,54,-6.4965e-05,0.00646528
3,55,-8.12393e-05,0.00644312
3,56,-9.75355e-05,0.00641602
3,57,-0.000113858,0.00638398
3,58,-0.000130212,0.00634699
3,59,-0.0001466,0.00630504
3,60,-0.000163029,0.00625811
3,61,-0.000179502,0.00620619
3,62,-0.000196023,0.00614928
3,63,-0.000212597,0.00608734
3,64,-0.000229229,0.00602038
3,65,-0.000245923,0.00594836
3,66,-0.000262684,0.00587128
3,67,-0.000279516,0.0057891
3,68,-0.000296423,0.00570181
3,69,-0.000313411,0.00560938
3,70,-0.000330484,0.00551178
3,71,-0.000347646,0.005409
3,72,-0.000364902,0.00530101
3,73,-0.000382257,0.00518776
3,74,-0.000399716,0.00506924
3,75,-0.000417283,0.00494542
3,76,-0.000434963,0.00481624
3,77,-0.000452761,0.0046817
3,78,-0.000470682,0.00454174
3,79,-0.00048873,0.00439632
3,80,-0.00050691,0.00424542
3,81,-0.000525228,0.00408898
3,82,-0.000543688,0.00392697
3,83,-0.000562295,0.00375934
3,84,-0.000581054,0.00358605
3,85,-0.000599971,0.00340705
3,86,-0.000619051,0.00322229
3,87,-0.000638298,0.00303172
3,88,-0.000657718,0.00283529
3,89,-0.000677316,0.00263295
3,90,-0.000697097,0.00242463
3,91,-0.000717068,0.0022103
3,92,-0.000737233,0.00198987
3,93,-0.000757597,0.00176331
3,94,-0.000778166,0.00153054
3,95,-0.000798947,0.00129151
3,96,-0.000819943,0.00104614
3,97,-0.000841162,0.000794377
3,98,-0.000862609,0.000536145
3,99,-0.000884289,0.000271377
4,1,0.00114395,0.000254861
4,2,0.0011159,0.000503515
4,3,0.00108816,0.000746031
4,4,0.00106071,0.000982474
4,5,0.00103355,0.00121291
4,6,0.00100667,0.0014374
4,7,0.000980057,0.001656
4,8,0.000953713,0.00186877
4,9,0.000927627,0.00207578
4,10,0.000901793,0.00227707
4,11,0.000876202,0.00247271
4,12,0.00085085,0.00266274
4,13,0.000825727,0.00284721
4,14,0.000800828,0.00302618
4,15,0.000776146,0.0031997
4,16,0.000751675,0.00336781
4,17,0.000727407,0.00353055
4,18,0.000703336,0.00368798
4,19,0.000679455,0.00384013
4,20,0.000655759,0.00398704
4,21,0.00063224,0.00412876
4,22,0.000608892,0.00426533
4,23,0.00058571,0.00439677
4,24,0.000562686,0.00452313
4,25,0.000539814,0.00464444
4,26,0.000517089,0.00476073
4,27,0.000494503,0.00487204
4,28,0.000472052,0.00497839
4,29,0.000449728,0.00507981
4,30,0.000427527,0.00517634
4,31,0.000405441,0.00526799
4,32,0.000383465,0.0053548
4,33,0.000361592,0.00543678
4,34,0.000339818,0.00551395
4,35,0.000318136,0.00558635
4,36,0.00029654,0.00565398
4,37,0.000275024,0.00571687
4,38,0.000253583,0.00577504
4,39,0.00023221,0.00582849
4,40,0.000210901,0.00587724
4,41,0.000189648,0.00592132
4,42,0.000168447,0.00596072
4,43,0.000147291,0.00599546
4,44,0.000126176,0.00602555
4,45,0.000105094,0.006051
4,46,8.40413e-05,0.00607181
4,47,6.30111e-05,0.00608799
